Created,ID,Applicant,Job title,Stage type,Stage name,Reject reason,Rejected at,Hired at,Referring site
2023-10-28T18:04:07.033Z,70701927,GRACE JONES,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:08:57.632Z,,Indeed Direct Apply
2023-10-28T18:29:55.732Z,70703068,GRACE JOHNSON,Lead Dental Assistant - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:32:53.164Z,,ZipRecruiter United States
2023-10-28T19:07:55.552Z,70704660,CHARLIE JONES,Lead Dental Assistant - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:34:20.470Z,,ZipRecruiter United States
2023-10-28T19:19:52.975Z,70705116,BOB JOHNSON,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:08:45.647Z,,Indeed Direct Apply
2023-10-28T19:48:13.744Z,70706254,BOB WILSON,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-16T11:23:37.742Z,,Indeed Direct Apply
2023-10-28T19:52:23.990Z,70706423,FRANK WILSON,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:09:04.962Z,,Indeed Direct Apply
2023-10-28T19:55:34.334Z,70706537,EMMA WILSON,Dental Receptionist with Medical Background - Queens Based,interview,Invite To Screening Interview,No Show,2023-11-16T11:22:36.557Z,,Indeed Direct Apply
2023-10-28T20:17:53.272Z,70707366,CHARLIE TAYLOR,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-02T17:40:13.503Z,,Indeed Direct Apply
2023-10-28T20:24:23.233Z,70707619,DIANA MOORE,Dental Receptionist with Medical Background - Queens Based,interview,Invite To Screening Interview,No Show,2023-11-16T11:22:14.519Z,,Indeed Direct Apply
2023-10-28T20:25:44.399Z,70707666,JOHN WILLIAMS,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-03T15:25:20.180Z,,Indeed Direct Apply
2023-10-28T21:06:01.953Z,70709130,JANE MOORE,Dental Patient Care & Finance Coordinator - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:25:03.756Z,,Indeed Direct Apply
2023-10-28T22:14:27.965Z,70711360,FRANK SMITH,Asistente De Silla - Basado en Brooklyn,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-02T17:46:23.283Z,,Indeed Direct Apply
2023-10-28T22:53:09.401Z,70712456,JOHN MOORE,Asistente Dental En el SillÃ³n - Con base en Queens,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-02T17:46:19.541Z,,Indeed Direct Apply
2023-10-28T23:08:18.002Z,70712790,DIANA WILSON,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:08:34.451Z,,Indeed Direct Apply
2023-10-28T23:16:29.785Z,70712944,ETHAN TAYLOR,Dental Receptionist with Medical Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:48:20.397Z,,Indeed Direct Apply
2023-10-28T23:29:39.790Z,70713227,DIANA BROWN,Dental Billing Team Leader,screening,Pending Response - Candidate,Lacking relevant experience,2023-11-01T13:38:29.723Z,,ZipRecruiter United States
2023-10-28T23:37:56.393Z,70713371,FRANK BROWN,Dental Patient Relations Specialist,screening,Pending Response - Candidate,Lacking relevant experience,2023-11-02T11:14:32.242Z,,ZipRecruiter United States
2023-10-28T23:44:00.774Z,70713489,CHARLIE WILLIAMS,Dental Receptionist with Medical Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:46:55.044Z,,Indeed Direct Apply
2023-10-28T23:44:22.056Z,70713501,ALICE SMITH,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:09:15.054Z,,Indeed Direct Apply
2023-10-29T00:23:52.116Z,70714222,GRACE SMITH,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:07:55.329Z,,Indeed Direct Apply
2023-10-29T00:25:20.278Z,70714249,JOHN MILLER,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:54:24.096Z,,Indeed Direct Apply
2023-10-29T01:12:02.587Z,70714924,FRANK WILLIAMS,Dental Patient Relations Specialist,inbox,Inbox,Lacking relevant experience,2023-10-30T16:54:28.901Z,,ZipRecruiter United States
2023-10-29T02:32:29.247Z,70715927,FRANK WILSON,Asistente Dental En el SillÃ³n - Con base en Queens,screening,Pending Response From Candidate,,,,Indeed Direct Apply
2023-10-29T04:58:04.550Z,70717610,BOB WILLIAMS,Dental Patient Care & Finance Coordinator - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:19:15.725Z,,ZipRecruiter United States
2023-10-29T09:02:54.740Z,70723017,JOHN MOORE,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:07:06.652Z,,Indeed Direct Apply
2023-10-29T11:03:12.245Z,70727922,CHARLIE TAYLOR,Chairside Dental Assistant - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:32:31.462Z,,Indeed Direct Apply
2023-10-29T12:02:06.958Z,70730634,BOB SMITH,Dental Receptionist with Medical Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:42:00.535Z,,Indeed Direct Apply
2023-10-29T15:32:37.659Z,70740899,ALICE JONES,Dental Billing Team Leader,interview,Invite For Screening Interview,Dr. Weiss Rejected,2023-11-18T21:59:20.313Z,,
2023-10-29T15:53:33.788Z,70742045,CHARLIE WILSON,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T22:50:06.530Z,,Monster United States
2023-10-29T19:24:03.331Z,70754751,JOHN TAYLOR,Dental Receptionist with Medical Background - Queens Based,interview,Invite To Working InterviewÂ ,No Show,2023-11-20T16:00:01.390Z,,Indeed Direct Apply
2023-10-29T19:34:10.882Z,70755373,ALICE DAVIS,Dental Billing Team Leader,screening,Pending Response - Candidate,Not Living In NYC,2023-10-30T17:10:39.376Z,,ZipRecruiter United States
2023-10-29T19:47:28.359Z,70756225,FRANK DAVIS,Dental Receptionist with Medical Background - Queens Based,interview,Invite To Screening Interview,Never Responded,2023-11-13T22:17:23.948Z,,Indeed Direct Apply
2023-10-29T22:26:00.337Z,70764491,ALICE JOHNSON,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:02:34.384Z,,Indeed Direct Apply
2023-10-30T00:47:29.189Z,70768995,ETHAN JOHNSON,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:51:28.770Z,,Indeed Direct Apply
2023-10-30T00:49:01.484Z,70769032,GRACE BROWN,Dental Receptionist with Medical Background - Brooklyn Based,interview,Invite To Working InterviewÂ ,No Show,2023-11-20T15:59:57.999Z,,ZipRecruiter United States
2023-10-30T01:29:56.153Z,70769907,EMMA MILLER,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:07:20.689Z,,ZipRecruiter United States
2023-10-30T01:40:45.949Z,70770121,GRACE JOHNSON,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:07:34.121Z,,ZipRecruiter United States
2023-10-30T01:54:31.434Z,70770397,BOB DAVIS,Dental Patient Care & Finance Coordinator - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:20:21.159Z,,Indeed Direct Apply
2023-10-30T01:55:49.750Z,70770424,ALICE MOORE,Dental Receptionist - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:15:11.349Z,,Indeed Direct Apply
2023-10-30T03:04:47.827Z,70771722,FRANK MILLER,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:55:08.645Z,,Indeed Direct Apply
2023-10-30T03:29:47.309Z,70772218,JOHN WILSON,Dental Patient Care & Finance Coordinator - Queens Based,interview,Invite To Screening Interview,Lacking relevant experience,2023-11-03T15:17:59.407Z,,Indeed Direct Apply
2023-10-30T04:25:53.945Z,70773336,FRANK MILLER,Dental Receptionist with Medical Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:38:05.247Z,,Indeed Direct Apply
2023-10-30T06:43:21.297Z,70777140,ALICE MOORE,Dental Receptionist with Medical Background - Queens Based,hired,Hired,,,2023-11-28T14:40:43.970Z,Indeed Direct Apply
2023-10-30T09:38:55.998Z,70792404,ALICE JOHNSON,Dental Patient Care & Finance Coordinator - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T14:23:30.840Z,,Indeed Direct Apply
2023-10-30T11:12:34.735Z,70806199,JOHN JONES,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T22:38:26.122Z,,Indeed Direct Apply
2023-10-30T11:29:57.756Z,70808602,DIANA DAVIS,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T15:16:46.896Z,,Indeed Direct Apply
2023-10-30T13:36:13.404Z,70825100,EMMA MOORE,Asistente Dental En el SillÃ³n - Con base en Queens,inbox,Inbox,Lacking relevant experience,2023-10-30T16:47:08.691Z,,Indeed Direct Apply
2023-10-30T13:52:13.078Z,70827345,ALICE MOORE,Asistente De Silla - Basado en Brooklyn,inbox,Inbox,Lacking relevant experience,2023-10-30T16:45:36.746Z,,Indeed Direct Apply
2023-10-30T13:52:42.347Z,70827395,JANE TAYLOR,Dental Receptionist - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-06T22:42:13.872Z,,Indeed Direct Apply
2023-10-30T14:04:47.954Z,70828991,EMMA JOHNSON,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-03T11:15:25.071Z,,Indeed Direct Apply
2023-10-30T14:56:58.296Z,70836302,EMMA SMITH,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-03T11:14:59.435Z,,Indeed Direct Apply
2023-10-30T15:08:09.466Z,70837799,DIANA JONES,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,No Show,2023-11-16T11:24:57.110Z,,Indeed Direct Apply
2023-10-30T15:56:07.813Z,70844176,DIANA BROWN,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-30T16:11:23.845Z,,Indeed Direct Apply
2023-10-30T16:05:35.609Z,70845331,GRACE WILLIAMS,Dental Patient Care & Finance Coordinator - Queens Based,hired,Hired,,,2023-11-16T11:19:59.312Z,Indeed Direct Apply
2023-10-30T16:58:15.016Z,70851787,JANE WILLIAMS,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-10-30T17:29:52.498Z,,ZipRecruiter United States
2023-10-30T17:02:22.083Z,70852245,JANE MILLER,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:23:15.400Z,,Indeed Direct Apply
2023-10-30T17:41:16.304Z,70856332,EMMA DAVIS,Dental Patient Care & Finance Coordinator - Queens Based,screening,Pending Response From Candidate,Lacking relevant experience,2023-11-03T10:28:56.914Z,,Indeed Direct Apply
2023-10-30T17:41:54.013Z,70856403,ETHAN DAVIS,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T22:57:00.493Z,,Indeed Direct Apply
2023-10-30T18:32:15.993Z,70861389,JANE JOHNSON,Chairside Dental Assistant - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:27:45.285Z,,Indeed Direct Apply
2023-10-30T19:12:35.163Z,70865289,CHARLIE DAVIS,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-11-01T14:32:08.281Z,,ZipRecruiter United States
2023-10-30T19:21:23.140Z,70866149,JANE BROWN,Dental Billing Team Leader,inbox,Inbox,Lacking relevant experience,2023-11-01T14:35:06.909Z,,ZipRecruiter United States
2023-10-30T20:21:44.776Z,70871474,EMMA BROWN,Dental Patient Care & Finance Coordinator - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-10-31T13:20:11.361Z,,ZipRecruiter United States
2023-10-30T23:23:24.706Z,70884299,DIANA JOHNSON,Dental Billing Team Leader,screening,Pending Feeback From Field,Not Living In NYC,2023-11-03T00:18:38.207Z,,ZipRecruiter United States
2023-10-31T02:06:35.797Z,70889450,ETHAN WILLIAMS,Dental Patient Care & Finance Coordinator - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:14:19.402Z,,Indeed Direct Apply
2023-10-31T02:08:26.421Z,70889492,ALICE MILLER,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:22:36.712Z,,Indeed Direct Apply
2023-10-31T04:09:24.136Z,70892179,ALICE WILLIAMS,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-03T14:47:31.996Z,,Indeed Direct Apply
2023-10-31T04:42:19.515Z,70892849,FRANK MILLER,Asistente De Silla - Basado en Brooklyn,inbox,Inbox,Lacking relevant experience,2023-11-01T14:29:12.702Z,,Indeed Direct Apply
2023-10-31T04:45:15.901Z,70892900,FRANK MILLER,Asistente Dental En el SillÃ³n - Con base en Queens,inbox,Inbox,Lacking relevant experience,2023-11-01T14:29:35.683Z,,Indeed Direct Apply
2023-10-31T04:51:27.740Z,70893016,FRANK BROWN,Dental Receptionist with Medical Background - Brooklyn Based,interview,Invite To Screening Interview,Failed Zoom interview,2023-11-06T17:39:56.843Z,,ZipRecruiter United States
2023-10-31T05:57:14.707Z,70894503,ALICE MOORE,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:21:43.081Z,,Indeed Direct Apply
2023-10-31T07:54:27.454Z,70899852,BOB MOORE,Dental Patient Care & Finance Coordinator - Queens Based,inbox,Inbox,Lacking relevant experience,2023-10-31T13:27:14.700Z,,Indeed Direct Apply
2023-10-31T10:54:54.427Z,70919558,BOB SMITH,Dental Receptionist with Medical Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:25:15.554Z,,talent.com
2023-10-31T11:19:35.857Z,70922409,GRACE WILLIAMS,Dental Patient Care & Finance Coordinator - Queens Based,interview,Invite To Working Interview,No Show,2023-11-21T17:27:00.702Z,,Indeed Direct Apply
2023-10-31T13:27:52.976Z,70937694,GRACE JOHNSON,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Schedule Conflict,2023-11-01T23:37:04.662Z,,Indeed Direct Apply
2023-10-31T13:50:46.999Z,70940449,BOB MILLER,Dental Patient Care & Finance Coordinator - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-01T13:47:01.255Z,,Indeed Direct Apply
2023-10-31T13:51:52.871Z,70940587,ETHAN JOHNSON,Dental Patient Care & Finance Coordinator - Queens Based,screening,Pending Feedback From Field,Never Responded,2023-11-08T23:08:07.236Z,,Indeed Direct Apply
2023-10-31T14:45:48.285Z,70947252,DIANA JONES,Dental Receptionist with Medical Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-01T13:51:43.815Z,,ZipRecruiter United States
2023-10-31T15:56:02.237Z,70955966,FRANK TAYLOR,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-11-01T14:36:15.417Z,,ZipRecruiter United States
2023-10-31T16:30:43.182Z,70960048,DIANA DAVIS,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-03T11:24:01.069Z,,Indeed Direct Apply
2023-10-31T16:58:49.169Z,70963115,CHARLIE WILLIAMS,Dental Patient Care & Finance Coordinator - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-01T13:43:58.490Z,,ZipRecruiter United States
2023-10-31T17:16:14.250Z,70964896,FRANK JOHNSON,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-16T11:24:05.048Z,,Indeed Direct Apply
2023-10-31T17:21:37.229Z,70965390,JOHN JONES,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T22:35:48.851Z,,Indeed Direct Apply
2023-10-31T19:43:17.874Z,70977946,GRACE JOHNSON,Dental Receptionist with Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:18:14.494Z,,Indeed Direct Apply
2023-10-31T20:19:52.442Z,70981204,JANE MOORE,Lead Dental Assistant - Brooklyn Based,screening,Pending Feedback From Field,Never Responded,2023-11-03T00:14:52.667Z,,Indeed Direct Apply
2023-10-31T20:26:54.136Z,70981774,ETHAN WILLIAMS,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Response From Candidate,Lacking relevant experience,2023-11-03T15:19:30.602Z,,ZipRecruiter United States
2023-10-31T21:13:28.928Z,70985759,BOB BROWN,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:45:34.358Z,,Indeed Direct Apply
2023-10-31T21:14:28.888Z,70985842,FRANK WILLIAMS,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T22:47:27.218Z,,Indeed Direct Apply
2023-10-31T22:44:23.391Z,70992365,ETHAN WILSON,Dental Receptionist with Medical Background - Queens Based,interview,Invite To Screening Interview,Lacking relevant experience,2023-11-24T22:19:16.035Z,,Indeed Direct Apply
2023-10-31T22:57:40.431Z,70993173,GRACE WILLIAMS,Dental Receptionist with Medical Background - Brooklyn Based,interview,Invite To Screening Interview,Lacking relevant experience,2023-11-06T16:24:22.705Z,,Indeed Direct Apply
2023-11-01T00:02:52.212Z,70995670,EMMA SMITH,Lead Dental Assistant - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-01T14:28:37.877Z,,Indeed Direct Apply
2023-11-01T03:02:37.166Z,71000017,BOB TAYLOR,Dental Receptionist with Medical Background - Queens Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-01T23:43:24.602Z,,Indeed Direct Apply
2023-11-01T03:44:57.550Z,71000807,DIANA JONES,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Feedback From Field,Lacking relevant experience,2023-11-03T15:25:00.273Z,,Indeed Direct Apply
2023-11-01T04:10:19.438Z,71001264,ETHAN TAYLOR,Dental Patient Care & Finance Coordinator - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-01T13:44:53.436Z,,ZipRecruiter United States
2023-11-01T14:19:29.785Z,71075911,FRANK TAYLOR,Dental Receptionist with Medical Background - Queens Based,screening,Pending Response From Candidate,No Show,2023-11-16T11:24:46.621Z,,Indeed Direct Apply
2023-11-01T14:21:58.701Z,71076150,JANE WILLIAMS,Dental Receptionist with Medical Background - Brooklyn Based,screening,Pending Response From Candidate,Never Responded,2023-11-06T22:38:22.742Z,,Indeed Direct Apply
